PLAYER_NAME,Team,Season,WL,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,Games
Al-Farouq Aminu,Dallas Mavericks,2014-15,0.6081081081081081,18.456599099099098,1.9864864864864864,4.824324324324325,0.4594594594594595,1.6756756756756757,1.135135135135135,1.5945945945945945,1.5405405405405406,3.081081081081081,4.621621621621622,0.7972972972972973,0.7432432432432432,0.9459459459459459,0.8378378378378378,0.2972972972972973,1.8513513513513513,1.2702702702702702,5.5675675675675675,1.4189189189189189,74
Alan Henderson,Atlanta Hawks,2002-03,0.4268292682926829,18.21518292682927,1.8658536585365855,3.9878048780487805,0.0,0.024390243902439025,1.0731707317073171,1.6829268292682926,1.9024390243902438,2.951219512195122,4.853658536585366,0.5,0.7439024390243902,0.4024390243902439,0.3902439024390244,0.2682926829268293,2.048780487804878,0.024390243902439025,4.804878048780488,-2.5853658536585367,82
Alec Burks,Golden State Warriors,2019-20,0.22916666666666666,28.95986111111111,5.083333333333333,12.520833333333334,1.75,4.666666666666667,4.1875,4.666666666666667,0.7708333333333334,3.9375,4.708333333333333,3.1458333333333335,1.5833333333333333,1.0416666666666667,0.3541666666666667,0.6875,2.2291666666666665,3.5833333333333335,16.104166666666668,-5.395833333333333,48
Alec Burks,Utah Jazz,2013-14,0.3076923076923077,28.116773504273503,4.871794871794871,10.653846153846153,0.6410256410256411,1.8333333333333333,3.576923076923077,4.782051282051282,0.7564102564102564,2.5384615384615383,3.2948717948717947,2.717948717948718,1.9102564102564104,0.8846153846153846,0.1794871794871795,0.8589743589743589,2.4358974358974357,3.9743589743589745,13.961538461538462,-3.6666666666666665,78
Alex Caruso,Los Angeles Lakers,2020-21,0.5517241379310345,20.967643678160925,2.293103448275862,5.258620689655173,0.9482758620689655,2.3620689655172415,0.8448275862068966,1.3103448275862069,0.5344827586206896,2.396551724137931,2.9310344827586206,2.7586206896551726,1.3103448275862069,1.103448275862069,0.25862068965517243,0.39655172413793105,1.8620689655172413,1.793103448275862,6.379310344827586,2.0689655172413794,58
Alex Len,Atlanta Hawks,2018-19,0.36363636363636365,20.052922077922076,4.1558441558441555,8.415584415584416,0.961038961038961,2.6493506493506493,1.8181818181818181,2.8051948051948052,2.051948051948052,3.4545454545454546,5.5064935064935066,1.1168831168831168,1.2597402597402598,0.35064935064935066,0.8961038961038961,0.5844155844155844,2.5974025974025974,2.038961038961039,11.090909090909092,-2.116883116883117,77
Alex Len,Phoenix Suns,2014-15,0.5072463768115942,21.999999999999993,2.5942028985507246,5.115942028985507,0.014492753623188406,0.043478260869565216,1.0579710144927537,1.5072463768115942,2.0579710144927534,4.521739130434782,6.579710144927536,0.463768115942029,1.0724637681159421,0.4927536231884058,1.5217391304347827,0.4492753623188406,3.0869565217391304,1.463768115942029,6.260869565217392,-0.36231884057971014,69
Alex Len,Phoenix Suns,2017-18,0.2898550724637681,20.222415458937192,3.101449275362319,5.478260869565218,0.014492753623188406,0.043478260869565216,2.289855072463768,3.347826086956522,2.536231884057971,4.971014492753623,7.507246376811594,1.1884057971014492,1.1304347826086956,0.391304347826087,0.8840579710144928,0.6231884057971014,2.289855072463768,2.739130434782609,8.507246376811594,-3.7246376811594204,69
Allen Crabbe,Portland Trail Blazers,2015-16,0.5308641975308642,25.98713991769547,3.8395061728395063,8.37037037037037,1.382716049382716,3.5185185185185186,1.2098765432098766,1.3950617283950617,0.3333333333333333,2.3333333333333335,2.6666666666666665,1.2222222222222223,0.7901234567901234,0.7777777777777778,0.19753086419753085,0.1728395061728395,2.3703703703703702,1.0123456790123457,10.271604938271604,0.5185185185185185,81
Allen Crabbe,Portland Trail Blazers,2016-17,0.4936708860759494,28.533016877637134,3.8354430379746836,8.189873417721518,1.6962025316455696,3.8227848101265822,1.3291139240506329,1.5696202531645569,0.24050632911392406,2.6202531645569622,2.8607594936708862,1.1898734177215189,0.7848101265822784,0.6835443037974683,0.25316455696202533,0.20253164556962025,2.1645569620253164,1.2151898734177216,10.69620253164557,-1.481012658227848,79
Alonzo Gee,Cleveland Cavaliers,2011-12,0.31746031746031744,29.000740740740742,3.6031746031746033,8.746031746031745,0.6984126984126984,2.1746031746031744,2.6507936507936507,3.365079365079365,1.6031746031746033,3.507936507936508,5.111111111111111,1.7936507936507937,1.8095238095238095,1.3174603174603174,0.2698412698412698,0.9047619047619048,2.365079365079365,2.2222222222222223,10.555555555555555,-3.4126984126984126,63
Amal McCaskill,Philadelphia 76ers,2003-04,0.423728813559322,10.746186440677967,0.7966101694915254,1.9830508474576272,0.0,0.01694915254237288,0.3220338983050847,0.4576271186440678,0.8135593220338984,1.4406779661016949,2.2542372881355934,0.3389830508474576,0.423728813559322,0.2033898305084746,0.3389830508474576,0.2033898305084746,1.5084745762711864,0.0,1.9152542372881356,-1.0,59
Amar'e Stoudemire,New York Knicks,2014-15,0.19444444444444445,24.02287037037037,4.694444444444445,8.63888888888889,0.0,0.08333333333333333,2.611111111111111,3.5277777777777777,2.3055555555555554,4.5,6.805555555555555,1.0277777777777777,1.75,0.5555555555555556,0.9444444444444444,0.8055555555555556,3.0833333333333335,3.861111111111111,12.0,-0.9166666666666666,36
Amir Johnson,Toronto Raptors,2009-10,0.4878048780487805,17.715284552845525,2.5365853658536586,4.073170731707317,0.0,0.04878048780487805,1.1585365853658536,1.8170731707317074,1.8780487804878048,2.9390243902439024,4.817073170731708,0.5853658536585366,0.7682926829268293,0.5365853658536586,0.8048780487804879,0.2682926829268293,3.1097560975609757,1.7560975609756098,6.2317073170731705,0.6097560975609756,82
Amir Johnson,Toronto Raptors,2012-13,0.41975308641975306,28.701358024691363,4.148148148148148,7.481481481481482,0.06172839506172839,0.16049382716049382,1.6790123456790123,2.308641975308642,2.802469135802469,4.7407407407407405,7.54320987654321,1.5061728395061729,1.4444444444444444,1.0,1.3580246913580247,0.43209876543209874,3.7160493827160495,2.1604938271604937,10.037037037037036,2.6296296296296298,81
Anderson Varejao,Cleveland Cavaliers,2006-07,0.6049382716049383,23.856111111111108,2.3580246913580245,4.950617283950617,0.0,0.1111111111111111,2.037037037037037,3.308641975308642,2.3580246913580245,4.37037037037037,6.728395061728395,0.9259259259259259,0.8271604938271605,0.9382716049382716,0.6419753086419753,0.5432098765432098,3.3209876543209877,3.691358024691358,6.753086419753086,3.0617283950617282,81
Anderson Varejao,Cleveland Cavaliers,2007-08,0.5833333333333334,27.488472222222224,2.8333333333333335,6.145833333333333,0.0,0.041666666666666664,1.0208333333333333,1.7083333333333333,2.7916666666666665,5.520833333333333,8.3125,1.1041666666666667,1.2291666666666667,0.7708333333333334,0.5416666666666666,0.5208333333333334,2.7916666666666665,2.375,6.6875,1.5625,48
